"filename", "language", "PHP", "JavaScript", "Markdown", "JSON", "CSS", "TypeScript", "XML", "comment", "blank", "total"
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\round_corner.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 17, 0, 22
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\row.d.ts", "TypeScript", 0, 0, 0, 0, 0, 31, 0, 132, 0, 163
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\spacer_row.d.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 17, 0, 30
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\square_corner.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 17, 0, 22
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\statement_input.d.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 17, 0, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\top_row.d.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 43, 0, 59
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\measurables\types.d.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 204, 0, 264
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\minimalist\constants.d.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 12, 0, 16
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\minimalist\drawer.d.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 17, 0, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\minimalist\info.d.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 26, 0, 34
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\minimalist\minimalist.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 2, 0, 7
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\minimalist\renderer.d.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 34, 0, 46
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\thrasos\info.d.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 26, 0, 41
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\thrasos\renderer.d.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 21, 0, 28
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\thrasos\thrasos.d.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 2, 0, 5
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\constants.d.ts", "TypeScript", 0, 0, 0, 0, 0, 91, 0, 82, 0, 173
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\drawer.d.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 31, 0, 50
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\info.d.ts", "TypeScript", 0, 0, 0, 0, 0, 38, 0, 55, 0, 93
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\marker_svg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 32, 0, 51
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\measurables\bottom_row.d.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 20, 0, 29
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\measurables\inputs.d.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 17, 0, 24
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\measurables\row_elements.d.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 16, 0, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\measurables\top_row.d.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 22, 0, 31
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\path_object.d.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 60, 0, 84
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\renderer.d.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 56, 0, 82
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\renderers\zelos\zelos.d.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 2, 0, 13
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\scrollbar.d.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 275, 0, 338
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\scrollbar_pair.d.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 96, 0, 119
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization.d.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 6, 0, 15
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\blocks.d.ts", "TypeScript", 0, 0, 0, 0, 0, 56, 0, 86, 0, 142
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\exceptions.d.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 56, 0, 78
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\priorities.d.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 19, 0, 22
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\procedures.d.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 68, 0, 102
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\registry.d.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 20, 0, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\variables.d.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 35, 0, 49
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\serialization\workspaces.d.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 22, 0, 31
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\shortcut_items.d.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 54, 0, 71
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\shortcut_registry.d.ts", "TypeScript", 0, 0, 0, 0, 0, 46, 0, 121, 0, 167
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\sprites.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 12, 0, 17
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\theme.d.ts", "TypeScript", 0, 0, 0, 0, 0, 76, 0, 77, 0, 153
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\theme\classic.d.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 12, 0, 14
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\theme\themes.d.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 6, 0, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\theme\zelos.d.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 11, 0, 13
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\theme_manager.d.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 65, 0, 90
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\toolbox\category.d.ts", "TypeScript", 0, 0, 0, 0, 0, 71, 0, 196, 0, 267
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\toolbox\collapsible_category.d.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 55, 0, 98
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\toolbox\separator.d.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 23, 0, 42
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\toolbox\toolbox.d.ts", "TypeScript", 0, 0, 0, 0, 0, 89, 0, 311, 0, 400
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\toolbox\toolbox_item.d.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 71, 0, 95
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\tooltip.d.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 125, 0, 147
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\touch.d.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 105, 0, 128
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\trashcan.d.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 164, 0, 216
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils.d.ts", "TypeScript", 0, 0, 0, 0, 0, 46, 0, 135, 0, 181
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\aria.d.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 38, 0, 71
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\array.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 15, 0, 16
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\colour.d.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 101, 0, 114
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\coordinate.d.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 69, 0, 82
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\deprecation.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 18, 0, 19
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\dom.d.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 158, 0, 188
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\idgenerator.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 30, 0, 35
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\keycodes.d.ts", "TypeScript", 0, 0, 0, 0, 0, 122, 0, 16, 0, 138
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\math.d.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 31, 0, 34
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\metrics.d.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 42, 0, 65
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\object.d.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 39, 0, 43
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\parsing.d.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 48, 0, 55
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\rect.d.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 31, 0, 40
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\sentinel.d.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 11, 0, 13
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\size.d.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 23, 0, 29
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\string.d.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 56, 0, 62
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\style.d.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 93, 0, 109
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\svg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 43, 0, 71
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\svg_math.d.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 56, 0, 69
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\svg_paths.d.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 103, 0, 111
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\toolbox.d.ts", "TypeScript", 0, 0, 0, 0, 0, 90, 0, 124, 0, 214
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\useragent.d.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 14, 0, 22
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\utils\xml.d.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 82, 0, 102
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\variable_map.d.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 132, 0, 158
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\variable_model.d.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 32, 0, 43
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\variables.d.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 172, 0, 196
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\variables_dynamic.d.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 45, 0, 58
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\warning.d.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 39, 0, 55
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\widgetdiv.d.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 68, 0, 78
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace.d.ts", "TypeScript", 0, 0, 0, 0, 0, 89, 0, 351, 0, 440
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace_audio.d.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 42, 0, 53
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace_comment.d.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 148, 0, 192
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace_comment_svg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 81, 0, 292, 0, 373
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace_drag_surface_svg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 62, 0, 74
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace_dragger.d.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 41, 0, 54
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\workspace_svg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 205, 0, 819, 0, 1024
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\xml.d.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 115, 0, 132
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\core\zoom_controls.d.ts", "TypeScript", 0, 0, 0, 0, 0, 37, 0, 103, 0, 140
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\dart.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 2, 8
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\dart.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 9, 3, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\dart_compressed.js", "JavaScript", 0, 390, 0, 0, 0, 0, 0, 12, 4, 406
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\index.d.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 5, 2, 11
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\index.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 11, 3, 25
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\javascript.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 2, 8
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\javascript.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 10, 3, 24
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\javascript_compressed.js", "JavaScript", 0, 319, 0, 0, 0, 0, 0, 8, 4, 331
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\lua.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 2, 8
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\lua.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 9, 3, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\lua_compressed.js", "JavaScript", 0, 409, 0, 0, 0, 0, 0, 3, 4, 416
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\media\dropdown-arrow.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\media\sprites.svg", "XML", 0, 0, 0, 0, 0, 0, 68, 0, 7, 75
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ab.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ab.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ace.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ace.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\af.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\af.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\am.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\am.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ar.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ar.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ast.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ast.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\az.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\az.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ba.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ba.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bcc.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bcc.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\be-tarask.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\be-tarask.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\be.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\be.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bg.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\br.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\br.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bs.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\bs.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ca.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ca.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\cdo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\cdo.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\constants.d.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 10, 5, 17
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\cs.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\cs.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\da.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\da.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\de.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\de.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\diq.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\diq.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\dty.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\dty.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ee.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ee.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\el.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\el.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\en-gb.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\en-gb.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\en.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\en.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\eo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
